Date,Close/Last,Volume,Open,High,Low,Assets,"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Other Short Term Assets,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Liabilities,Payables & Accruals,Short Term Debt,Other Short Term Liabilities,Total Current Liabilities,Long Term Debt,Other Long Term Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital & Additional Paid-In Capital,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority Interest,Total Equity,Total Liabilities & Equity
2018-09-25,72.74,20712780,72.64,73.57,72.58,,36148.760869565216,3187.2608695652175,1785.7826086956522,3276.1521739130435,44397.95652173913,3082.8478260869565,35.0,14706.978260869566,17824.82608695652,62222.782608695656,,3002.978260869565,6883.217391304348,6094.152173913043,15980.347826086956,15637.760869565218,7487.695652173913,23125.45652173913,39105.80434782609,0.0,32.282608695652186,22747.217391304348,337.47826086956525,23116.978260869564,-11.0,23116.978260869564,62222.782608695656
2018-09-26,71.76,11301880,72.68,73.26,71.58,,36108.96739130435,3183.217391304348,1785.6521739130435,3306.7934782608695,44384.63043478261,3081.2065217391305,35.0,14699.815217391304,17816.021739130436,62200.65217391304,,3006.3152173913045,6919.847826086956,6092.79347826087,16018.95652173913,15594.467391304348,7478.413043478261,23072.880434782608,39091.836956521736,0.0,26.902173913043498,22746.847826086956,335.0652173913044,23108.815217391304,-11.0,23108.815217391304,62200.65217391304
2018-09-27,71.71,12496430,72.18,72.68,71.475,,36069.17391304348,3179.173913043478,1785.5217391304348,3337.4347826086955,44371.30434782609,3079.5652173913045,35.0,14692.652173913044,17807.217391304348,62178.52173913043,,3009.6521739130435,6956.478260869565,6091.434782608696,16057.565217391304,15551.173913043478,7469.130434782609,23020.304347826088,39077.86956521739,0.0,21.52173913043481,22746.478260869564,332.6521739130435,23100.652173913044,-11.0,23100.652173913044,62178.52173913043
2018-09-28,72.03,19770810,71.51,73.26,71.25,,36029.38043478261,3175.1304347826085,1785.391304347826,3368.0760869565215,44357.97826086957,3077.923913043478,35.0,14685.489130434782,17798.41304347826,62156.391304347824,,3012.9891304347825,6993.108695652174,6090.076086956522,16096.173913043478,15507.880434782608,7459.847826086956,22967.728260869564,39063.90217391304,0.0,16.14130434782612,22746.108695652172,330.2391304347826,23092.489130434784,-11.0,23092.489130434784,62156.391304347824
2018-10-01,72.6,9335121,72.46,73.43,72.1,,35910.0,3163.0,1785.0,3460.0,44318.0,3073.0,35.0,14664.0,17772.0,62090.0,,3023.0,7103.0,6086.0,16212.0,15378.0,7432.0,22810.0,39022.0,0.0,0.0,22745.0,323.0,23068.0,-11.0,23068.0,62090.0
2018-10-02,73.35,9220417,72.4,73.91,72.2719,,35651.065217391304,3160.1847826086955,1784.0,3429.9891304347825,44025.239130434784,3071.9347826086955,35.0,14638.945652173914,17745.5,61770.739130434784,,3021.728260869565,7036.717391304348,6101.130434782609,16159.576086956522,15377.858695652174,7407.271739130435,22785.130434782608,38944.70652173913,0.0,0.0,22503.66304347826,322.3695652173913,22826.032608695652,-11.0,22826.032608695652,61770.739130434784
2018-10-03,72.64,7077184,73.59,73.885,72.59,,35392.13043478261,3157.3695652173915,1783.0,3399.978260869565,43732.47826086957,3070.8695652173915,35.0,14613.891304347826,17719.0,61451.47826086957,,3020.4565217391305,6970.434782608696,6116.260869565217,16107.152173913044,15377.717391304348,7382.54347826087,22760.260869565216,38867.413043478264,0.0,0.0,22262.32608695652,321.7391304347826,22584.065217391304,-11.0,22584.065217391304,61451.47826086957
2018-10-04,72.38,8598628,72.0,72.7,71.8569,,35133.19565217391,3154.554347826087,1782.0,3369.967391304348,43439.717391304344,3069.804347826087,35.0,14588.83695652174,17692.5,61132.217391304344,,3019.1847826086955,6904.152173913044,6131.391304347826,16054.728260869566,15377.576086956522,7357.815217391304,22735.391304347828,38790.11956521739,0.0,0.0,22020.989130434784,321.10869565217394,22342.097826086956,-11.0,22342.097826086956,61132.217391304344
2018-10-05,71.21,11734920,72.39,72.66,70.55,,34874.260869565216,3151.7391304347825,1781.0,3339.9565217391305,43146.95652173913,3068.7391304347825,35.0,14563.782608695652,17666.0,60812.95652173913,,3017.913043478261,6837.869565217391,6146.521739130435,16002.304347826086,15377.434782608696,7333.086956521739,22710.521739130436,38712.82608695652,0.0,0.0,21779.652173913044,320.4782608695652,22100.130434782608,-11.0,22100.130434782608,60812.95652173913
2018-10-08,70.93,10083940,70.78,71.6,70.56,,34097.45652173913,3143.2934782608695,1778.0,3249.923913043478,42268.67391304348,3065.5434782608695,35.0,14488.619565217392,17586.5,59855.17391304348,,3014.0978260869565,6639.021739130435,6191.913043478261,15845.032608695652,15377.010869565218,7258.902173913043,22635.91304347826,38480.94565217391,0.0,0.0,21055.641304347824,318.5869565217391,21374.228260869564,-11.0,21374.228260869564,59855.17391304348
2018-10-09,70.13,10327510,70.76,70.96,70.09,,33838.52173913043,3140.478260869565,1777.0,3219.913043478261,41975.913043478264,3064.478260869565,35.0,14463.565217391304,17560.0,59535.913043478264,,3012.8260869565215,6572.739130434783,6207.04347826087,15792.608695652174,15376.869565217392,7234.173913043478,22611.043478260868,38403.65217391304,0.0,0.0,20814.304347826088,317.95652173913044,21132.260869565216,-11.0,21132.260869565216,59535.913043478264
2018-10-10,66.73,22216870,68.77,69.56,66.62,,33579.586956521736,3137.663043478261,1776.0,3189.9021739130435,41683.15217391304,3063.413043478261,35.0,14438.510869565218,17533.5,59216.65217391304,,3011.554347826087,6506.45652173913,6222.173913043478,15740.184782608696,15376.728260869566,7209.445652173913,22586.17391304348,38326.358695652176,0.0,0.0,20572.967391304348,317.32608695652175,20890.293478260868,-11.0,20890.293478260868,59216.65217391304
2018-10-11,64.29,25808960,66.35,66.99,63.61,,33320.65217391304,3134.8478260869565,1775.0,3159.891304347826,41390.391304347824,3062.3478260869565,35.0,14413.45652173913,17507.0,58897.391304347824,,3010.282608695652,6440.173913043478,6237.304347826087,15687.760869565218,15376.58695652174,7184.717391304348,22561.304347826088,38249.065217391304,0.0,0.0,20331.630434782608,316.69565217391306,20648.32608695652,-11.0,20648.32608695652,58897.391304347824
2018-10-12,64.29,15656960,65.55,65.65,63.27,,33061.71739130435,3132.032608695652,1774.0,3129.8804347826085,41097.63043478261,3061.282608695652,35.0,14388.402173913044,17480.5,58578.13043478261,,3009.0108695652175,6373.891304347826,6252.434782608696,15635.33695652174,15376.445652173914,7159.989130434783,22536.434782608696,38171.77173913043,0.0,0.0,20090.293478260868,316.0652173913044,20406.358695652176,-11.0,20406.358695652176,58578.13043478261
2018-10-15,64.17,12287910,64.23,65.2,64.01,,32284.91304347826,3123.586956521739,1771.0,3039.8478260869565,40219.34782608696,3058.086956521739,35.0,14313.239130434782,17401.0,57620.34782608696,,3005.195652173913,6175.04347826087,6297.826086956522,15478.065217391304,15376.021739130434,7085.804347826087,22461.82608695652,37939.891304347824,0.0,0.0,19366.282608695652,314.17391304347825,19680.456521739132,-11.0,19680.456521739132,57620.34782608696
2018-10-16,66.12,15929630,64.78,66.39,64.62,,32025.978260869564,3120.771739130435,1770.0,3009.836956521739,39926.586956521736,3057.021739130435,35.0,14288.184782608696,17374.5,57301.086956521736,,3003.9239130434785,6108.760869565217,6312.95652173913,15425.641304347826,15375.880434782608,7061.076086956522,22436.956521739132,37862.59782608696,0.0,0.0,19124.945652173912,313.54347826086956,19438.489130434784,-11.0,19438.489130434784,57301.086956521736
2018-10-17,66.1,14777840,66.38,66.61,65.29,,31767.04347826087,3117.9565217391305,1769.0,2979.826086956522,39633.82608695652,3055.9565217391305,35.0,14263.130434782608,17348.0,56981.82608695652,,3002.6521739130435,6042.478260869565,6328.086956521739,15373.217391304348,15375.739130434782,7036.347826086956,22412.08695652174,37785.30434782609,0.0,0.0,18883.608695652176,312.9130434782609,19196.521739130436,-11.0,19196.521739130436,56981.82608695652
2018-10-18,65.15,12214680,65.68,66.32,64.87,,31508.108695652176,3115.141304347826,1768.0,2949.8152173913045,39341.065217391304,3054.891304347826,35.0,14238.076086956522,17321.5,56662.565217391304,,3001.3804347826085,5976.195652173913,6343.217391304348,15320.79347826087,15375.597826086956,7011.619565217391,22387.217391304348,37708.010869565216,0.0,0.0,18642.271739130436,312.2826086956522,18954.554347826088,-11.0,18954.554347826088,56662.565217391304
2018-10-19,65.36,10671850,65.45,66.21,65.0,,31249.17391304348,3112.3260869565215,1767.0,2919.804347826087,39048.30434782609,3053.8260869565215,35.0,14213.021739130434,17295.0,56343.30434782609,,3000.108695652174,5909.913043478261,6358.347826086956,15268.369565217392,15375.45652173913,6986.891304347826,22362.347826086956,37630.71739130435,0.0,0.0,18400.934782608696,311.6521739130435,18712.58695652174,-11.0,18712.58695652174,56343.30434782609
2018-10-22,66.12,12886320,65.69,66.6,65.225,,30472.369565217392,3103.8804347826085,1764.0,2829.771739130435,38170.02173913043,3050.6304347826085,35.0,14137.858695652174,17215.5,55385.52173913043,,2996.2934782608695,5711.065217391304,6403.739130434783,15111.097826086956,15375.032608695652,6912.70652173913,22287.739130434784,37398.836956521736,0.0,0.0,17676.92391304348,309.7608695652174,17986.684782608696,-11.0,17986.684782608696,55385.52173913043
2018-10-23,66.38,13437320,63.66,66.92,63.57,,30213.434782608696,3101.0652173913045,1763.0,2799.7608695652175,37877.260869565216,3049.5652173913045,35.0,14112.804347826088,17189.0,55066.260869565216,,2995.021739130435,5644.782608695652,6418.869565217391,15058.673913043478,15374.891304347826,6887.978260869565,22262.869565217392,37321.54347826087,0.0,0.0,17435.58695652174,309.1304347826087,17744.717391304348,-11.0,17744.717391304348,55066.260869565216
2018-10-24,62.62,23301210,65.87,66.39,62.5,,29954.5,3098.25,1762.0,2769.75,37584.5,3048.5,35.0,14087.75,17162.5,54747.0,,2993.75,5578.5,6434.0,15006.25,15374.75,6863.25,22238.0,37244.25,0.0,0.0,17194.25,308.5,17502.75,-11.0,17502.75,54747.0
2018-10-25,63.2,20380830,63.81,63.83,62.35,,29695.565217391304,3095.4347826086955,1761.0,2739.7391304347825,37291.739130434784,3047.4347826086955,35.0,14062.695652173912,17136.0,54427.739130434784,,2992.478260869565,5512.217391304348,6449.130434782609,14953.826086956522,15374.608695652174,6838.521739130435,22213.130434782608,37166.95652173913,0.0,0.0,16952.91304347826,307.8695652173913,17260.782608695652,-11.0,17260.782608695652,54427.739130434784
2018-10-26,62.48,17043100,61.5,63.64,61.18,,29436.630434782608,3092.6195652173915,1760.0,2709.728260869565,36998.97826086957,3046.3695652173915,35.0,14037.641304347826,17109.5,54108.47826086957,,2991.2065217391305,5445.934782608696,6464.260869565217,14901.402173913044,15374.467391304348,6813.79347826087,22188.260869565216,37089.663043478264,0.0,0.0,16711.57608695652,307.2391304347826,17018.815217391304,-11.0,17018.815217391304,54108.47826086957
2018-10-29,62.17,14771050,63.5,63.69,61.27,,28659.82608695652,3084.1739130434785,1757.0,2619.695652173913,36120.69565217391,3043.1739130434785,35.0,13962.478260869566,17030.0,53150.69565217391,,2987.391304347826,5247.086956521739,6509.652173913044,14744.130434782608,15374.04347826087,6739.608695652174,22113.652173913044,36857.78260869565,0.0,0.0,15987.565217391304,305.3478260869565,16292.91304347826,-11.0,16292.91304347826,53150.69565217391
2018-10-30,63.18,18862030,62.36,63.72,62.17,,28400.891304347828,3081.358695652174,1756.0,2589.6847826086955,35827.934782608696,3042.108695652174,35.0,13937.423913043478,17003.5,52831.434782608696,,2986.1195652173915,5180.804347826087,6524.782608695652,14691.70652173913,15373.902173913044,6714.880434782609,22088.782608695652,36780.489130434784,0.0,0.0,15746.228260869564,304.7173913043478,16050.945652173912,-11.0,16050.945652173912,52831.434782608696
2018-10-31,62.89,12913140,62.91,63.52,62.0681,,28141.956521739132,3078.5434782608695,1755.0,2559.673913043478,35535.17391304348,3041.0434782608695,35.0,13912.369565217392,16977.0,52512.17391304348,,2984.8478260869565,5114.521739130435,6539.913043478261,14639.282608695652,15373.760869565218,6690.152173913044,22063.91304347826,36703.19565217391,0.0,0.0,15504.891304347826,304.0869565217391,15808.978260869566,-11.0,15808.978260869566,52512.17391304348
2018-11-01,63.71,10992620,63.2,64.31,62.88,,27883.021739130436,3075.728260869565,1754.0,2529.663043478261,35242.413043478264,3039.978260869565,35.0,13887.315217391304,16950.5,52192.913043478264,,2983.5760869565215,5048.239130434782,6555.04347826087,14586.858695652174,15373.619565217392,6665.423913043478,22039.043478260868,36625.90217391304,0.0,0.0,15263.554347826088,303.45652173913044,15567.010869565218,-11.0,15567.010869565218,52192.913043478264
2018-11-02,63.33,13478820,63.94,63.955,62.3401,,27624.08695652174,3072.913043478261,1753.0,2499.6521739130435,34949.65217391304,3038.913043478261,35.0,13862.260869565218,16924.0,51873.65217391304,,2982.304347826087,4981.95652173913,6570.173913043478,14534.434782608696,15373.478260869566,6640.695652173913,22014.17391304348,36548.608695652176,0.0,0.0,15022.217391304348,302.82608695652175,15325.04347826087,-11.0,15325.04347826087,51873.65217391304
2018-11-05,63.47,13370050,63.08,63.8021,62.66,,26847.282608695656,3064.467391304348,1750.0,2409.619565217391,34071.36956521739,3035.717391304348,35.0,13787.097826086956,16844.5,50915.86956521739,,2978.4891304347825,4783.108695652174,6615.565217391304,14377.16304347826,15373.054347826086,6566.510869565217,21939.565217391304,36316.72826086957,0.0,0.0,14298.20652173913,300.9347826086956,14599.141304347826,-11.0,14599.141304347826,50915.86956521739
2018-11-06,63.63,8752637,63.35,64.34,62.41,,26588.34782608696,3061.6521739130435,1749.0,2379.608695652174,33778.608695652176,3034.6521739130435,35.0,13762.04347826087,16818.0,50596.608695652176,,2977.217391304348,4716.826086956522,6630.695652173913,14324.739130434782,15372.91304347826,6541.782608695652,21914.695652173912,36239.434782608696,0.0,0.0,14056.869565217392,300.30434782608694,14357.173913043478,-11.0,14357.173913043478,50596.608695652176
2018-11-07,63.21,18379760,63.5,63.75,62.28,,26329.413043478264,3058.836956521739,1748.0,2349.5978260869565,33485.84782608696,3033.586956521739,35.0,13736.989130434782,16791.5,50277.34782608696,,2975.945652173913,4650.54347826087,6645.826086956522,14272.315217391304,15372.771739130434,6517.054347826087,21889.82608695652,36162.141304347824,0.0,0.0,13815.532608695652,299.67391304347825,14115.20652173913,-11.0,14115.20652173913,50277.34782608696
2018-11-08,58.05,32152810,58.0,60.15,57.6,,26070.478260869568,3056.021739130435,1747.0,2319.586956521739,33193.08695652174,3032.521739130435,35.0,13711.934782608696,16765.0,49958.08695652174,,2974.6739130434785,4584.260869565218,6660.95652173913,14219.891304347826,15372.630434782608,6492.326086956522,21864.956521739132,36084.84782608696,0.0,0.0,13574.195652173914,299.04347826086956,13873.239130434784,-11.0,13873.239130434784,49958.08695652174
2018-11-09,56.72,21741670,57.78,58.2356,56.19,,25811.54347826087,3053.2065217391305,1746.0,2289.576086956522,32900.32608695652,3031.4565217391305,35.0,13686.880434782608,16738.5,49638.82608695652,,2973.4021739130435,4517.978260869566,6676.086956521739,14167.467391304348,15372.489130434782,6467.597826086956,21840.08695652174,36007.55434782609,0.0,0.0,13332.858695652174,298.4130434782609,13631.271739130436,-11.0,13631.271739130436,49638.82608695652
2018-11-12,54.49,24215770,56.37,56.5,54.43,,25034.739130434784,3044.7608695652175,1743.0,2199.5434782608695,32022.04347826087,3028.2608695652175,35.0,13611.717391304348,16659.0,48681.04347826087,,2969.586956521739,4319.130434782609,6721.478260869565,14010.195652173912,15372.065217391304,6393.413043478261,21765.478260869564,35775.67391304348,0.0,0.0,12608.847826086956,296.52173913043475,12905.369565217392,-11.0,12905.369565217392,48681.04347826087
2018-11-13,54.16,20880770,54.74,55.49,54.05,,24775.804347826088,3041.945652173913,1742.0,2169.532608695652,31729.282608695652,3027.195652173913,35.0,13586.66304347826,16632.5,48361.78260869565,,2968.3152173913045,4252.847826086956,6736.608695652174,13957.771739130436,15371.923913043478,6368.684782608696,21740.608695652176,35698.38043478261,0.0,0.0,12367.510869565218,295.89130434782606,12663.402173913044,-11.0,12663.402173913044,48361.78260869565
2018-11-14,53.94,13836710,54.84,54.89,53.67,,24516.869565217392,3039.1304347826085,1741.0,2139.521739130435,31436.521739130436,3026.1304347826085,35.0,13561.608695652174,16606.0,48042.52173913043,,2967.0434782608695,4186.565217391304,6751.739130434783,13905.347826086956,15371.782608695652,6343.95652173913,21715.739130434784,35621.086956521736,0.0,0.0,12126.173913043478,295.2608695652174,12421.434782608696,-11.0,12421.434782608696,48042.52173913043
