Date,Close/Last,Volume,Open,High,Low,Gross Profit,Net Income Available to Common Shareholders,InflationRate,Total Assets,Total Liabilities,Net Income/Starting Line,Dividends Paid,Net Changes in Cash,BrentCrudeOil
2020-03-12,67.02,19386250,69.52,72.53,67.0,2905.098901098901,832.9120879120878,1.8516129032258064,33077.153846153844,28477.120879120877,832.9120879120878,-710.2197802197802,-1027.5824175824175,29.559560117302055
2020-03-13,75.81,15971420,71.18,76.67,67.26,2908.043956043956,837.5164835164835,1.8290322580645162,33078.846153846156,28483.164835164836,837.5164835164835,-710.2087912087912,-1012.7032967032967,29.248445747800588
2020-03-16,64.48,16134660,68.28,71.17,64.46,2916.879120879121,851.3296703296703,1.761290322580645,33083.92307692308,28501.296703296703,851.3296703296703,-710.1758241758242,-968.065934065934,28.315102639296185
2020-03-17,68.86,16864540,65.91,69.81,62.2,2919.8241758241757,855.934065934066,1.738709677419355,33085.61538461538,28507.340659340658,855.934065934066,-710.1648351648352,-953.1868131868132,28.003988269794718
2020-03-18,61.19,18381230,63.56,65.56,58.0,2922.769230769231,860.5384615384614,1.7161290322580645,33087.307692307695,28513.384615384617,860.5384615384614,-710.1538461538462,-938.3076923076924,27.69287390029325
2020-03-19,65.0,17127380,61.12,67.55,59.04,2925.714285714286,865.1428571428571,1.6935483870967742,33089.0,28519.428571428572,865.1428571428571,-710.1428571428571,-923.4285714285713,27.381759530791783
2020-03-20,60.91,16591460,65.03,67.98,60.79,2928.6593406593406,869.7472527472528,1.6709677419354838,33090.692307692305,28525.472527472528,869.7472527472528,-710.1318681318681,-908.5494505494505,27.070645161290315
2020-03-23,62.53,14920270,61.55,64.86,59.11,2937.4945054945056,883.5604395604396,1.603225806451613,33095.769230769234,28543.604395604394,883.5604395604396,-710.0989010989011,-863.9120879120878,26.13730205278591
2020-03-24,65.46,18966800,66.0,67.62,62.19,2940.4395604395604,888.1648351648352,1.5806451612903225,33097.46153846154,28549.648351648353,888.1648351648352,-710.0879120879121,-849.032967032967,25.82618768328444
2020-03-25,63.08,15969790,65.9,66.96,62.46,2943.3846153846152,892.7692307692307,1.5580645161290323,33099.153846153844,28555.69230769231,892.7692307692307,-710.0769230769231,-834.1538461538462,25.515073313782974
2020-03-26,68.98,15837900,64.0,69.655,63.25,2946.3296703296705,897.3736263736264,1.5354838709677419,33100.846153846156,28561.736263736264,897.3736263736264,-710.065934065934,-819.2747252747251,25.203958944281506
2020-03-27,66.59,9739098,66.5,69.12,65.93,2949.2747252747254,901.978021978022,1.5129032258064514,33102.53846153846,28567.78021978022,901.978021978022,-710.054945054945,-804.3956043956043,24.89284457478004
2020-03-30,69.03,9880831,67.19,69.5,66.06,2958.1098901098903,915.7912087912088,1.4451612903225806,33107.61538461538,28585.91208791209,915.7912087912088,-710.021978021978,-759.7582417582416,23.959501466275636
2020-03-31,67.65,13216270,69.3,70.36,66.66,2961.054945054945,920.3956043956043,1.4225806451612901,33109.307692307695,28591.956043956045,920.3956043956043,-710.010989010989,-744.8791208791208,23.64838709677417
2020-04-01,65.9,14167920,65.0,68.7,65.0,2964.0,925.0,1.4,33111.0,28598.0,925.0,-710.0,-730.0,23.3372727272727
2020-04-02,68.02,15432870,65.87,68.26,65.31,2963.5054945054944,919.978021978022,1.3933333333333333,33098.10989010989,28601.24175824176,919.978021978022,-709.945054945055,-751.7142857142857,23.59352236652234
2020-04-03,65.23,8600729,67.68,68.69,64.55,2963.010989010989,914.9560439560439,1.3866666666666665,33085.21978021978,28604.483516483517,914.9560439560439,-709.8901098901099,-773.4285714285714,23.84977200577198
2020-04-06,70.95,12153090,68.5,71.37,67.65,2961.5274725274726,899.8901098901099,1.3666666666666667,33046.54945054945,28614.20879120879,899.8901098901099,-709.7252747252747,-838.5714285714286,24.6185209235209
2020-04-07,72.73,11285560,73.66,74.9,70.86,2961.032967032967,894.8681318681319,1.3599999999999999,33033.65934065934,28617.45054945055,894.8681318681319,-709.6703296703297,-860.2857142857142,24.87477056277054
2020-04-08,73.33,10695610,73.7,74.375,72.42,2960.5384615384614,889.8461538461538,1.3533333333333333,33020.769230769234,28620.69230769231,889.8461538461538,-709.6153846153846,-882.0,25.13102020202018
2020-04-09,71.58,15465070,74.62,74.84,70.0,2960.043956043956,884.8241758241759,1.3466666666666667,33007.87912087912,28623.934065934067,884.8241758241759,-709.5604395604396,-903.7142857142858,25.38726984126982
2020-04-13,73.3,7896541,71.71,73.51,71.44,2958.065934065934,864.7362637362637,1.3199999999999998,32956.318681318684,28636.9010989011,864.7362637362637,-709.3406593406594,-990.5714285714286,26.41226839826838
2020-04-14,77.55,11314130,75.0,77.665,74.975,2957.5714285714284,859.7142857142858,1.3133333333333332,32943.42857142857,28640.14285714286,859.7142857142858,-709.2857142857143,-1012.2857142857142,26.66851803751802
2020-04-15,75.99,9951706,75.864,76.34,74.03,2957.076923076923,854.6923076923077,1.3066666666666666,32930.53846153846,28643.384615384617,854.6923076923077,-709.2307692307693,-1034.0,26.92476767676766
2020-04-16,76.85,8819658,76.86,77.69,75.38,2956.5824175824177,849.6703296703297,1.2999999999999998,32917.64835164835,28646.626373626375,849.6703296703297,-709.1758241758242,-1055.7142857142858,27.1810173160173
2020-04-17,76.17,9925952,77.32,78.25,75.48,2956.087912087912,844.6483516483516,1.2933333333333332,32904.758241758245,28649.86813186813,844.6483516483516,-709.1208791208791,-1077.4285714285716,27.437266955266942
2020-04-20,74.31,7217662,75.022,76.23,74.1,2954.6043956043954,829.5824175824175,1.2733333333333332,32866.08791208791,28659.593406593405,829.5824175824175,-708.9560439560439,-1142.5714285714287,28.20601587301586
2020-04-21,71.84,9273758,73.31,73.97,71.75,2954.1098901098903,824.5604395604396,1.2666666666666666,32853.1978021978,28662.835164835164,824.5604395604396,-708.9010989010989,-1164.2857142857142,28.4622655122655
2020-04-22,74.68,7367881,73.79,75.34,72.75,2953.6153846153848,819.5384615384615,1.26,32840.307692307695,28666.076923076922,819.5384615384615,-708.8461538461538,-1186.0,28.718515151515142
2020-04-23,73.81,7673845,75.0,76.17,73.76,2953.120879120879,814.5164835164835,1.2533333333333332,32827.41758241758,28669.31868131868,814.5164835164835,-708.7912087912088,-1207.7142857142858,28.97476479076478
2020-04-24,76.04,6073839,73.92,76.11,73.66,2952.6263736263736,809.4945054945055,1.2466666666666666,32814.52747252747,28672.56043956044,809.4945054945055,-708.7362637362637,-1229.4285714285716,29.23101443001442
2020-04-27,75.98,7219462,76.59,77.8201,75.49,2951.1428571428573,794.4285714285714,1.2266666666666666,32775.857142857145,28682.285714285714,794.4285714285714,-708.5714285714286,-1294.5714285714284,29.99976334776334
2020-04-28,75.29,6250473,77.108,77.78,75.16,2950.6483516483518,789.4065934065934,1.22,32762.967032967033,28685.527472527472,789.4065934065934,-708.5164835164835,-1316.2857142857142,30.25601298701298
2020-04-29,78.97,11950170,77.17,79.24,76.83,2950.153846153846,784.3846153846154,1.2133333333333334,32750.076923076922,28688.76923076923,784.3846153846154,-708.4615384615385,-1338.0,30.51226262626262
2020-04-30,78.67,17113450,80.27,80.87,77.28,2949.6593406593406,779.3626373626373,1.2066666666666666,32737.186813186814,28692.01098901099,779.3626373626373,-708.4065934065934,-1359.7142857142858,30.76851226551226
2020-05-01,75.64,9742126,76.85,77.59,74.68,2949.164835164835,774.3406593406594,1.2,32724.296703296703,28695.252747252747,774.3406593406594,-708.3516483516484,-1381.4285714285716,31.0247619047619
2020-05-04,75.68,7202849,75.16,75.94,74.09,2947.6813186813188,759.2747252747253,1.2,32685.62637362637,28704.978021978022,759.2747252747253,-708.1868131868132,-1446.5714285714284,31.88629521016617
2020-05-05,77.63,7540822,76.75,78.81,76.56,2947.186813186813,754.2527472527472,1.2,32672.736263736264,28708.21978021978,754.2527472527472,-708.1318681318681,-1468.2857142857142,32.17347297863426
2020-05-06,78.87,8179660,78.81,80.14,78.52,2946.6923076923076,749.2307692307693,1.2,32659.846153846152,28711.46153846154,749.2307692307693,-708.0769230769231,-1490.0,32.46065074710235
2020-05-07,78.83,7295662,79.7,80.17,78.2601,2946.197802197802,744.2087912087912,1.2,32646.956043956045,28714.703296703297,744.2087912087912,-708.021978021978,-1511.7142857142858,32.74782851557044
2020-05-08,80.56,7891915,79.7,81.09,79.36,2945.7032967032965,739.1868131868132,1.2,32634.065934065933,28717.945054945056,739.1868131868132,-707.967032967033,-1533.4285714285716,33.03500628403853
2020-05-11,80.48,6604560,80.29,81.27,79.54,2944.21978021978,724.1208791208792,1.2,32595.395604395606,28727.67032967033,724.1208791208792,-707.8021978021978,-1598.5714285714287,33.8965395894428
2020-05-12,78.42,7318108,81.29,81.79,78.4,2943.7252747252746,719.0989010989011,1.2,32582.505494505494,28730.91208791209,719.0989010989011,-707.7472527472528,-1620.2857142857142,34.18371735791089
2020-05-13,78.0,9584756,78.86,79.51,76.75,2943.230769230769,714.0769230769231,1.2,32569.615384615383,28734.153846153848,714.0769230769231,-707.6923076923077,-1642.0,34.470895126378984
2020-05-14,79.87,9956772,77.5,80.0,76.47,2942.736263736264,709.054945054945,1.2,32556.725274725275,28737.395604395606,709.054945054945,-707.6373626373627,-1663.7142857142858,34.758072894847075
2020-05-15,75.77,29597760,74.67,77.7,74.37,2942.2417582417584,704.032967032967,1.2,32543.835164835164,28740.637362637364,704.032967032967,-707.5824175824176,-1685.4285714285716,35.045250663315166
2020-05-18,79.94,13196130,77.27,80.18,77.21,2940.7582417582416,688.967032967033,1.2,32505.164835164836,28750.362637362636,688.967032967033,-707.4175824175824,-1750.5714285714287,35.90678396871944
2020-05-19,78.09,8118408,79.75,80.15,78.0,2940.263736263736,683.945054945055,1.2,32492.274725274725,28753.604395604394,683.945054945055,-707.3626373626373,-1772.2857142857142,36.19396173718753
2020-05-20,80.63,11379190,79.96,81.96,79.69,2939.769230769231,678.9230769230769,1.2,32479.384615384617,28756.846153846152,678.9230769230769,-707.3076923076923,-1794.0,36.48113950565562
2020-05-21,78.0,8141452,79.47,80.0906,77.8738,2939.2747252747254,673.901098901099,1.2,32466.494505494506,28760.08791208791,673.901098901099,-707.2527472527472,-1815.7142857142858,36.7683172741237
2020-05-22,78.7,5530399,78.26,78.76,77.29,2938.78021978022,668.8791208791208,1.2,32453.604395604394,28763.32967032967,668.8791208791208,-707.1978021978022,-1837.4285714285716,37.0554950425918
2020-05-26,78.02,10067340,80.19,80.57,77.775,2936.802197802198,648.7912087912089,1.2,32402.043956043955,28776.296703296703,648.7912087912089,-706.978021978022,-1924.2857142857144,38.20420611646416
2020-05-27,79.29,9125850,78.27,79.32,76.16,2936.3076923076924,643.7692307692307,1.2,32389.153846153848,28779.53846153846,643.7692307692307,-706.9230769230769,-1946.0,38.49138388493225
2020-05-28,78.11,11170860,80.24,81.48,77.73,2935.813186813187,638.7472527472528,1.2,32376.263736263736,28782.78021978022,638.7472527472528,-706.8681318681319,-1967.7142857142858,38.77856165340034
2020-05-29,80.88,10562460,78.7,81.2,77.9,2935.3186813186812,633.7252747252747,1.2,32363.37362637363,28786.021978021978,633.7252747252747,-706.8131868131868,-1989.4285714285716,39.06573942186843
2020-06-01,79.73,6477494,79.89,80.48,79.24,2933.835164835165,618.6593406593406,1.2,32324.703296703297,28795.747252747253,618.6593406593406,-706.6483516483516,-2054.5714285714284,39.9272727272727
2020-06-02,84.63,13255330,79.93,84.8798,79.91,2933.3406593406594,613.6373626373627,1.2133333333333334,32311.813186813186,28798.98901098901,613.6373626373627,-706.5934065934066,-2076.2857142857147,40.023479578392596
2020-06-03,84.11,13029320,84.95,85.95,83.62,2932.846153846154,608.6153846153846,1.2266666666666666,32298.923076923078,28802.23076923077,608.6153846153846,-706.5384615384615,-2098.0,40.11968642951249
2020-06-04,86.04,12108970,83.95,86.7,83.95,2932.3516483516482,603.5934065934066,1.24,32286.032967032967,28805.472527472528,603.5934065934066,-706.4835164835165,-2119.714285714286,40.21589328063239
2020-06-05,88.55,11882090,88.0,89.48,87.82,2931.8571428571427,598.5714285714286,1.2533333333333334,32273.14285714286,28808.714285714286,598.5714285714286,-706.4285714285714,-2141.4285714285716,40.31210013175229
2020-06-08,91.37,9748317,89.0,91.5,88.34,2930.3736263736264,583.5054945054945,1.2933333333333332,32234.472527472528,28818.43956043956,583.5054945054945,-706.2637362637363,-2206.5714285714284,40.60072068511198
2020-06-09,89.75,7327712,90.23,90.39,89.06,2929.879120879121,578.4835164835165,1.3066666666666666,32221.582417582416,28821.68131868132,578.4835164835165,-706.2087912087912,-2228.2857142857147,40.696927536231875
2020-06-10,91.01,9079720,90.25,92.14,90.03,2929.3846153846152,573.4615384615385,1.32,32208.69230769231,28824.923076923078,573.4615384615385,-706.1538461538462,-2250.0,40.79313438735177
2020-06-11,84.02,15241700,88.62,89.055,83.91,2928.8901098901097,568.4395604395604,1.3333333333333333,32195.802197802197,28828.164835164836,568.4395604395604,-706.0989010989011,-2271.714285714286,40.889341238471665
2020-06-12,85.24,10113210,86.25,87.14,83.53,2928.3956043956046,563.4175824175825,1.3466666666666667,32182.91208791209,28831.406593406595,563.4175824175825,-706.0439560439561,-2293.4285714285716,40.98554808959157
2020-06-15,86.39,9861051,83.67,86.57,83.1,2926.912087912088,548.3516483516484,1.3866666666666667,32144.24175824176,28841.13186813187,548.3516483516484,-705.8791208791209,-2358.5714285714284,41.27416864295125
2020-06-16,89.52,12646620,89.9,90.44,87.76,2926.4175824175823,543.3296703296703,1.4,32131.351648351647,28844.373626373625,543.3296703296703,-705.8241758241758,-2380.2857142857147,41.370375494071155
2020-06-17,89.94,7620251,90.68,91.085,89.3,2925.923076923077,538.3076923076924,1.4133333333333333,32118.46153846154,28847.615384615383,538.3076923076924,-705.7692307692307,-2402.0,41.46658234519105
2020-06-18,89.92,5709537,89.85,90.49,89.03,2925.4285714285716,533.2857142857142,1.4266666666666667,32105.571428571428,28850.85714285714,533.2857142857142,-705.7142857142857,-2423.714285714286,41.562789196310945
2020-06-19,88.81,23213760,89.87,90.25,87.535,2924.934065934066,528.2637362637363,1.44,32092.68131868132,28854.0989010989,528.2637362637363,-705.6593406593406,-2445.4285714285716,41.65899604743084
2020-06-22,89.13,8028040,88.72,89.44,87.61,2923.4505494505493,513.1978021978023,1.48,32054.01098901099,28863.824175824175,513.1978021978023,-705.4945054945055,-2510.5714285714284,41.94761660079053
2020-06-23,89.35,7778700,90.14,90.61,89.11,2922.956043956044,508.1758241758242,1.4933333333333334,32041.120879120877,28867.065934065933,508.1758241758242,-705.4395604395604,-2532.2857142857147,42.04382345191043
2020-06-24,89.14,8208755,89.175,89.83,87.42,2922.4615384615386,503.1538461538462,1.5066666666666668,32028.23076923077,28870.30769230769,503.1538461538462,-705.3846153846154,-2554.0,42.14003030303032
2020-06-25,88.96,7062645,88.7,89.46,87.32,2921.967032967033,498.13186813186815,1.52,32015.340659340658,28873.54945054945,498.13186813186815,-705.3296703296703,-2575.714285714286,42.236237154150224
2020-06-26,88.02,9126471,89.07,89.73,87.54,2921.4725274725274,493.1098901098901,1.5333333333333334,32002.45054945055,28876.79120879121,493.1098901098901,-705.2747252747253,-2597.4285714285716,42.33244400527012
2020-06-29,89.01,5870389,88.211,89.15,86.68,2919.989010989011,478.04395604395603,1.5733333333333335,31963.78021978022,28886.516483516483,478.04395604395603,-705.1098901098901,-2662.5714285714284,42.62106455862981
2020-06-30,91.21,9378521,89.2,91.93,89.0,2919.4945054945056,473.02197802197804,1.5866666666666667,31950.89010989011,28889.75824175824,473.02197802197804,-705.054945054945,-2684.2857142857147,42.717271409749706
2020-07-01,89.78,6990619,91.01,91.3,89.58,2919.0,468.0,1.6,31938.0,28893.0,468.0,-705.0,-2706.0,42.8134782608696
2020-07-02,91.87,8317278,91.09,92.5,90.8,2917.8478260869565,472.0978260869565,1.603225806451613,31942.239130434784,28894.402173913044,472.0978260869565,-705.304347826087,-2701.4021739130435,42.860048086555835
2020-07-06,92.92,6933086,93.21,93.75,92.1,2913.2391304347825,488.4891304347826,1.6161290322580646,31959.195652173912,28900.010869565216,488.4891304347826,-706.5217391304348,-2683.0108695652175,43.04632738930078
2020-07-07,92.14,6722402,92.97,93.55,91.91,2912.086956521739,492.5869565217391,1.6193548387096774,31963.434782608696,28901.41304347826,492.5869565217391,-706.8260869565217,-2678.413043478261,43.09289721498701
2020-07-08,93.53,6692687,93.27,93.6,92.34,2910.9347826086955,496.6847826086956,1.6225806451612903,31967.67391304348,28902.815217391304,496.6847826086956,-707.1304347826087,-2673.8152173913045,43.13946704067325
2020-07-09,93.25,6287666,93.95,93.95,91.44,2909.782608695652,500.7826086956522,1.6258064516129034,31971.91304347826,28904.217391304348,500.7826086956522,-707.4347826086956,-2669.217391304348,43.18603686635949
2020-07-10,92.51,5687563,93.0,93.52,91.56,2908.6304347826085,504.8804347826087,1.6290322580645162,31976.152173913044,28905.619565217392,504.8804347826087,-707.7391304347826,-2664.6195652173915,43.23260669204572
2020-07-13,91.33,7606351,93.3,94.125,91.2,2905.1739130434785,517.1739130434783,1.6387096774193548,31988.869565217392,28909.82608695652,517.1739130434783,-708.6521739130435,-2650.8260869565215,43.37231616910443
